id,kor_name,en_name,type,image_url,image_url_small,image_url_cropped
47863787,아티팩트-라브류스,Artifact Labrys,Effect Monster,https://images.ygoprodeck.com/images/cards/47863787.jpg,https://images.ygoprodeck.com/images/cards_small/47863787.jpg,https://images.ygoprodeck.com/images/cards_cropped/47863787.jpg
47870325,스마일 액션,Smile Action,Spell Card,https://images.ygoprodeck.com/images/cards/47870325.jpg,https://images.ygoprodeck.com/images/cards_small/47870325.jpg,https://images.ygoprodeck.com/images/cards_cropped/47870325.jpg
47873397,토템폴,Totem Pole,Trap Card,https://images.ygoprodeck.com/images/cards/47873397.jpg,https://images.ygoprodeck.com/images/cards_small/47873397.jpg,https://images.ygoprodeck.com/images/cards_cropped/47873397.jpg
47879985,왕실의 가디언,Guardian of the Throne Room,Normal Monster,https://images.ygoprodeck.com/images/cards/47879985.jpg,https://images.ygoprodeck.com/images/cards_small/47879985.jpg,https://images.ygoprodeck.com/images/cards_cropped/47879985.jpg
47882565,RUM (랭크 업 매직) －사이퍼 어센션,Rank-Up-Magic Cipher Ascension,Spell Card,https://images.ygoprodeck.com/images/cards/47882565.jpg,https://images.ygoprodeck.com/images/cards_small/47882565.jpg,https://images.ygoprodeck.com/images/cards_cropped/47882565.jpg
47882774,워크라이 디그니티,War Rock Dignity,Spell Card,https://images.ygoprodeck.com/images/cards/47882774.jpg,https://images.ygoprodeck.com/images/cards_small/47882774.jpg,https://images.ygoprodeck.com/images/cards_cropped/47882774.jpg
47894537,종글구울의 환술사,Jongleur-Ghoul Illusionist,Normal Monster,https://images.ygoprodeck.com/images/cards/47894537.jpg,https://images.ygoprodeck.com/images/cards_small/47894537.jpg,https://images.ygoprodeck.com/images/cards_cropped/47894537.jpg
47897376,아다마시아 크리스타－레오나이트,Adamancipator Crystal - Leonite,Effect Monster,https://images.ygoprodeck.com/images/cards/47897376.jpg,https://images.ygoprodeck.com/images/cards_small/47897376.jpg,https://images.ygoprodeck.com/images/cards_cropped/47897376.jpg
47910940,마린세스 그레이트 버블 리프,Marincess Great Bubble Reef,Link Monster,https://images.ygoprodeck.com/images/cards/47910940.jpg,https://images.ygoprodeck.com/images/cards_small/47910940.jpg,https://images.ygoprodeck.com/images/cards_cropped/47910940.jpg
47921178,BK치프세컨드,Battlin' Boxer Chief Second,Effect Monster,https://images.ygoprodeck.com/images/cards/47921178.jpg,https://images.ygoprodeck.com/images/cards_small/47921178.jpg,https://images.ygoprodeck.com/images/cards_cropped/47921178.jpg
47922711,Tatsunootoshigo,Tatsunootoshigo,Normal Monster,https://images.ygoprodeck.com/images/cards/47922711.jpg,https://images.ygoprodeck.com/images/cards_small/47922711.jpg,https://images.ygoprodeck.com/images/cards_cropped/47922711.jpg
47929865,매지도그,Magidog,Effect Monster,https://images.ygoprodeck.com/images/cards/47929865.jpg,https://images.ygoprodeck.com/images/cards_small/47929865.jpg,https://images.ygoprodeck.com/images/cards_cropped/47929865.jpg
47942531,위대한 마수 가제트,Great Maju Garzett,Effect Monster,https://images.ygoprodeck.com/images/cards/47942531.jpg,https://images.ygoprodeck.com/images/cards_small/47942531.jpg,https://images.ygoprodeck.com/images/cards_cropped/47942531.jpg
47946130,강귀 더 자이언트 오우거,Gouki The Giant Ogre,Link Monster,https://images.ygoprodeck.com/images/cards/47946130.jpg,https://images.ygoprodeck.com/images/cards_small/47946130.jpg,https://images.ygoprodeck.com/images/cards_cropped/47946130.jpg
47961342,전철지점,Switch Point,Trap Card,https://images.ygoprodeck.com/images/cards/47961342.jpg,https://images.ygoprodeck.com/images/cards_small/47961342.jpg,https://images.ygoprodeck.com/images/cards_cropped/47961342.jpg
47961808,업화의 결계상,Barrier Statue of the Inferno,Effect Monster,https://images.ygoprodeck.com/images/cards/47961808.jpg,https://images.ygoprodeck.com/images/cards_small/47961808.jpg,https://images.ygoprodeck.com/images/cards_cropped/47961808.jpg
47963370,매지션 오브 카오스,Magician of Chaos,Ritual Effect Monster,https://images.ygoprodeck.com/images/cards/47963370.jpg,https://images.ygoprodeck.com/images/cards_small/47963370.jpg,https://images.ygoprodeck.com/images/cards_cropped/47963370.jpg
47985614,가제트 암즈,Gadget Arms,Flip Effect Monster,https://images.ygoprodeck.com/images/cards/47985614.jpg,https://images.ygoprodeck.com/images/cards_small/47985614.jpg,https://images.ygoprodeck.com/images/cards_cropped/47985614.jpg
47986555,Millennium Golem,Millennium Golem,Normal Monster,https://images.ygoprodeck.com/images/cards/47986555.jpg,https://images.ygoprodeck.com/images/cards_small/47986555.jpg,https://images.ygoprodeck.com/images/cards_cropped/47986555.jpg
48009503,H－C간디바,Heroic Champion - Gandiva,XYZ Monster,https://images.ygoprodeck.com/images/cards/48009503.jpg,https://images.ygoprodeck.com/images/cards_small/48009503.jpg,https://images.ygoprodeck.com/images/cards_cropped/48009503.jpg
48015771,서몬오버,Summon Over,Spell Card,https://images.ygoprodeck.com/images/cards/48015771.jpg,https://images.ygoprodeck.com/images/cards_small/48015771.jpg,https://images.ygoprodeck.com/images/cards_cropped/48015771.jpg
48017189,이엠:피 그레냐드,EM:P Meowmine,Effect Monster,https://images.ygoprodeck.com/images/cards/48017189.jpg,https://images.ygoprodeck.com/images/cards_small/48017189.jpg,https://images.ygoprodeck.com/images/cards_cropped/48017189.jpg
48017809,미라지실린더,Mirage Tube,Spell Card,https://images.ygoprodeck.com/images/cards/48017809.jpg,https://images.ygoprodeck.com/images/cards_small/48017809.jpg,https://images.ygoprodeck.com/images/cards_cropped/48017809.jpg
48032131,D－택틱스,D - Tactics,Trap Card,https://images.ygoprodeck.com/images/cards/48032131.jpg,https://images.ygoprodeck.com/images/cards_small/48032131.jpg,https://images.ygoprodeck.com/images/cards_cropped/48032131.jpg
48048590,용마도의 수호자,Keeper of Dragon Magic,Effect Monster,https://images.ygoprodeck.com/images/cards/48048590.jpg,https://images.ygoprodeck.com/images/cards_small/48048590.jpg,https://images.ygoprodeck.com/images/cards_cropped/48048590.jpg
48049769,썬더 씨호스,Thunder Sea Horse,Effect Monster,https://images.ygoprodeck.com/images/cards/48049769.jpg,https://images.ygoprodeck.com/images/cards_small/48049769.jpg,https://images.ygoprodeck.com/images/cards_cropped/48049769.jpg
48063985,성령수기 칸나호크,Ritual Beast Ulti-Cannahawk,Fusion Monster,https://images.ygoprodeck.com/images/cards/48063985.jpg,https://images.ygoprodeck.com/images/cards_small/48063985.jpg,https://images.ygoprodeck.com/images/cards_cropped/48063985.jpg
48068378,링크 디보티,Link Devotee,Link Monster,https://images.ygoprodeck.com/images/cards/48068378.jpg,https://images.ygoprodeck.com/images/cards_small/48068378.jpg,https://images.ygoprodeck.com/images/cards_cropped/48068378.jpg
48086335,아티팩트-페일노트,Artifact Failnaught,Effect Monster,https://images.ygoprodeck.com/images/cards/48086335.jpg,https://images.ygoprodeck.com/images/cards_small/48086335.jpg,https://images.ygoprodeck.com/images/cards_cropped/48086335.jpg
48092532,이차원의 생환자,D.D. Survivor,Effect Monster,https://images.ygoprodeck.com/images/cards/48092532.jpg,https://images.ygoprodeck.com/images/cards_small/48092532.jpg,https://images.ygoprodeck.com/images/cards_cropped/48092532.jpg
48094997,배틀 풋볼러,Battle Footballer,Normal Monster,https://images.ygoprodeck.com/images/cards/48094997.jpg,https://images.ygoprodeck.com/images/cards_small/48094997.jpg,https://images.ygoprodeck.com/images/cards_cropped/48094997.jpg
48109103,Kappa Avenger,Kappa Avenger,Normal Monster,https://images.ygoprodeck.com/images/cards/48109103.jpg,https://images.ygoprodeck.com/images/cards_small/48109103.jpg,https://images.ygoprodeck.com/images/cards_cropped/48109103.jpg
48115277,블록맨,Blockman,Effect Monster,https://images.ygoprodeck.com/images/cards/48115277.jpg,https://images.ygoprodeck.com/images/cards_small/48115277.jpg,https://images.ygoprodeck.com/images/cards_cropped/48115277.jpg
48130397,초융합,Super Polymerization,Spell Card,https://images.ygoprodeck.com/images/cards/48130397.jpg,https://images.ygoprodeck.com/images/cards_small/48130397.jpg,https://images.ygoprodeck.com/images/cards_cropped/48130397.jpg
48135190,자갈 스톰,Gravelstorm,Trap Card,https://images.ygoprodeck.com/images/cards/48135190.jpg,https://images.ygoprodeck.com/images/cards_small/48135190.jpg,https://images.ygoprodeck.com/images/cards_cropped/48135190.jpg
48144509,오드아이즈 퓨전,Odd-Eyes Fusion,Spell Card,https://images.ygoprodeck.com/images/cards/48144509.jpg,https://images.ygoprodeck.com/images/cards_small/48144509.jpg,https://images.ygoprodeck.com/images/cards_cropped/48144509.jpg
48144778,인페르니티 컨저러,Infernity Conjurer,Effect Monster,https://images.ygoprodeck.com/images/cards/48144778.jpg,https://images.ygoprodeck.com/images/cards_small/48144778.jpg,https://images.ygoprodeck.com/images/cards_cropped/48144778.jpg
48148828,이차원의 야수,D.D. Crazy Beast,Effect Monster,https://images.ygoprodeck.com/images/cards/48148828.jpg,https://images.ygoprodeck.com/images/cards_small/48148828.jpg,https://images.ygoprodeck.com/images/cards_cropped/48148828.jpg
48150362,데스티니 히어로 드로우 가이,Destiny HERO - Drawhand,Effect Monster,https://images.ygoprodeck.com/images/cards/48150362.jpg,https://images.ygoprodeck.com/images/cards_small/48150362.jpg,https://images.ygoprodeck.com/images/cards_cropped/48150362.jpg
48152161,신무리의 타락천사,The Sanctified Darklord,Trap Card,https://images.ygoprodeck.com/images/cards/48152161.jpg,https://images.ygoprodeck.com/images/cards_small/48152161.jpg,https://images.ygoprodeck.com/images/cards_cropped/48152161.jpg
48156348,검투수 가이자레스,Gladiator Beast Gyzarus,Fusion Monster,https://images.ygoprodeck.com/images/cards/48156348.jpg,https://images.ygoprodeck.com/images/cards_small/48156348.jpg,https://images.ygoprodeck.com/images/cards_cropped/48156348.jpg
48179391,오리컬코스의 결계,The Seal of Orichalcos,Spell Card,https://images.ygoprodeck.com/images/cards/48179391.jpg,https://images.ygoprodeck.com/images/cards_small/48179391.jpg,https://images.ygoprodeck.com/images/cards_cropped/48179391.jpg
48183890,아티푸스의 충혹마,Traptrix Atypus,Link Monster,https://images.ygoprodeck.com/images/cards/48183890.jpg,https://images.ygoprodeck.com/images/cards_small/48183890.jpg,https://images.ygoprodeck.com/images/cards_cropped/48183890.jpg
48202661,아이츠,Aitsu,Normal Monster,https://images.ygoprodeck.com/images/cards/48202661.jpg,https://images.ygoprodeck.com/images/cards_small/48202661.jpg,https://images.ygoprodeck.com/images/cards_cropped/48202661.jpg
48206762,계약이행,Fulfillment of the Contract,Spell Card,https://images.ygoprodeck.com/images/cards/48206762.jpg,https://images.ygoprodeck.com/images/cards_small/48206762.jpg,https://images.ygoprodeck.com/images/cards_cropped/48206762.jpg
48210156,DD나이트 하울링,D/D Nighthowl,Tuner Monster,https://images.ygoprodeck.com/images/cards/48210156.jpg,https://images.ygoprodeck.com/images/cards_small/48210156.jpg,https://images.ygoprodeck.com/images/cards_cropped/48210156.jpg
48214588,신풍의 공아단,Rookie Fur Hire,Spell Card,https://images.ygoprodeck.com/images/cards/48214588.jpg,https://images.ygoprodeck.com/images/cards_small/48214588.jpg,https://images.ygoprodeck.com/images/cards_cropped/48214588.jpg
48216773,강제 퇴출 장치,Compulsory Escape Device,Trap Card,https://images.ygoprodeck.com/images/cards/48216773.jpg,https://images.ygoprodeck.com/images/cards_small/48216773.jpg,https://images.ygoprodeck.com/images/cards_cropped/48216773.jpg
48228390,Pyrite Knight,Pyrite Knight,Effect Monster,https://images.ygoprodeck.com/images/cards/48228390.jpg,https://images.ygoprodeck.com/images/cards_small/48228390.jpg,https://images.ygoprodeck.com/images/cards_cropped/48228390.jpg
48229808,호루스의 흑염룡 LV8,Horus the Black Flame Dragon LV8,Effect Monster,https://images.ygoprodeck.com/images/cards/48229808.jpg,https://images.ygoprodeck.com/images/cards_small/48229808.jpg,https://images.ygoprodeck.com/images/cards_cropped/48229808.jpg
48252330,마돌체 바트라스크,Madolche Butlerusk,Effect Monster,https://images.ygoprodeck.com/images/cards/48252330.jpg,https://images.ygoprodeck.com/images/cards_small/48252330.jpg,https://images.ygoprodeck.com/images/cards_cropped/48252330.jpg
48276469,연쇄작약,Chain Burst,Trap Card,https://images.ygoprodeck.com/images/cards/48276469.jpg,https://images.ygoprodeck.com/images/cards_small/48276469.jpg,https://images.ygoprodeck.com/images/cards_cropped/48276469.jpg
48285768,스프리건즈 메리메이커,Springans Merrymaker,XYZ Monster,https://images.ygoprodeck.com/images/cards/48285768.jpg,https://images.ygoprodeck.com/images/cards_small/48285768.jpg,https://images.ygoprodeck.com/images/cards_cropped/48285768.jpg
48305365,엑스 레이더,Axe Raider,Normal Monster,https://images.ygoprodeck.com/images/cards/48305365.jpg,https://images.ygoprodeck.com/images/cards_small/48305365.jpg,https://images.ygoprodeck.com/images/cards_cropped/48305365.jpg
48308134,환황룡의 스파이럴 크래시,Phantasm Spiral Crash,Spell Card,https://images.ygoprodeck.com/images/cards/48308134.jpg,https://images.ygoprodeck.com/images/cards_small/48308134.jpg,https://images.ygoprodeck.com/images/cards_cropped/48308134.jpg
48310593,무념 의 패,Finite Cards,Spell Card,https://images.ygoprodeck.com/images/cards/48310593.jpg,https://images.ygoprodeck.com/images/cards_small/48310593.jpg,https://images.ygoprodeck.com/images/cards_cropped/48310593.jpg
48333324,RUM (랭크 업 매직) －누메론 포스,Rank-Up-Magic Numeron Force,Spell Card,https://images.ygoprodeck.com/images/cards/48333324.jpg,https://images.ygoprodeck.com/images/cards_small/48333324.jpg,https://images.ygoprodeck.com/images/cards_cropped/48333324.jpg
48343627,그레이브 스쿼머,Grave Squirmer,Effect Monster,https://images.ygoprodeck.com/images/cards/48343627.jpg,https://images.ygoprodeck.com/images/cards_small/48343627.jpg,https://images.ygoprodeck.com/images/cards_cropped/48343627.jpg
48348921,CNo. (카오스 넘버즈) 62 네오 갤럭시아이즈 프라임 포톤 드래곤,Number C62: Neo Galaxy-Eyes Prime Photon Dragon,XYZ Monster,https://images.ygoprodeck.com/images/cards/48348921.jpg,https://images.ygoprodeck.com/images/cards_small/48348921.jpg,https://images.ygoprodeck.com/images/cards_cropped/48348921.jpg
48355999,바렛 싱크론,Rokket Synchron,Tuner Monster,https://images.ygoprodeck.com/images/cards/48355999.jpg,https://images.ygoprodeck.com/images/cards_small/48355999.jpg,https://images.ygoprodeck.com/images/cards_cropped/48355999.jpg
48356796,섬광의 패,Mystical Cards of Light,Spell Card,https://images.ygoprodeck.com/images/cards/48356796.jpg,https://images.ygoprodeck.com/images/cards_small/48356796.jpg,https://images.ygoprodeck.com/images/cards_cropped/48356796.jpg
48357738,폭군의 폭음폭식,Tyrant's Tummyache,Trap Card,https://images.ygoprodeck.com/images/cards/48357738.jpg,https://images.ygoprodeck.com/images/cards_small/48357738.jpg,https://images.ygoprodeck.com/images/cards_cropped/48357738.jpg
48365709,암살자,Ansatsu,Normal Monster,https://images.ygoprodeck.com/images/cards/48365709.jpg,https://images.ygoprodeck.com/images/cards_small/48365709.jpg,https://images.ygoprodeck.com/images/cards_cropped/48365709.jpg
48370501,바이론 시그마,Vylon Sigma,Synchro Monster,https://images.ygoprodeck.com/images/cards/48370501.jpg,https://images.ygoprodeck.com/images/cards_small/48370501.jpg,https://images.ygoprodeck.com/images/cards_cropped/48370501.jpg
48372950,다이너레슬러 에스크리마멘치,Dinowrestler Eskrimamenchi,Effect Monster,https://images.ygoprodeck.com/images/cards/48372950.jpg,https://images.ygoprodeck.com/images/cards_small/48372950.jpg,https://images.ygoprodeck.com/images/cards_cropped/48372950.jpg
48381268,D・보든,Morphtronic Boarden,Effect Monster,https://images.ygoprodeck.com/images/cards/48381268.jpg,https://images.ygoprodeck.com/images/cards_small/48381268.jpg,https://images.ygoprodeck.com/images/cards_cropped/48381268.jpg
